Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag umag gmag rmag imag zmag
0.000100 -2.191740 10.113940 0.779201 2.411227 0.774000 1.796000 3.712900 2.334000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 0.279000 17.482829 16.347669 15.755589 15.503629 15.377249
0.000100 -2.191740 10.113940 0.779288 2.411259 0.774000 1.841000 3.711300 2.283000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 0.167000 17.389829 16.242669 15.643589 15.389629 15.261249
0.000100 -2.191740 10.113940 0.779364 2.411287 0.774000 1.885000 3.709700 2.233000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 0.058000 17.301829 16.142669 15.537589 15.279629 15.149249
0.000100 -2.191740 10.113940 0.779435 2.411314 0.773000 1.928000 3.708100 2.183000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 -0.050000 17.214829 16.042669 15.430589 15.170629 15.038249
0.000100 -2.191740 10.113940 0.779503 2.411339 0.773000 1.973000 3.706500 2.131000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 -0.163000 17.124829 15.938669 15.319589 15.056629 14.922249
0.000100 -2.191740 10.113940 0.779562 2.411361 0.773000 2.015000 3.704800 2.082000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 -0.268000 17.041829 15.842669 15.216589 14.950629 14.813249
0.000100 -2.191740 10.113940 0.779616 2.411381 0.772000 2.057000 3.703200 2.034000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 -0.373000 16.958829 15.746669 15.113589 14.844629 14.706249
0.000100 -2.191740 10.113940 0.779667 2.411400 0.772000 2.101000 3.701700 1.984000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 -0.481000 16.872829 15.646669 15.007589 14.734629 14.594249
0.000100 -2.191740 10.113940 0.779712 2.411416 0.771000 2.141000 3.700000 1.936000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756300 0.243600 0.000017 0.000005 0.000042  0.000100 -0.583000 16.796829 15.554669 14.906589 14.631629 14.488249
0.000100 -2.191740 10.113940 0.779754 2.411432 0.771000 2.182000 3.698400 1.888000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.686000 16.722829 15.461669 14.806589 14.527629 14.382249
0.000100 -2.191740 10.113940 0.779798 2.411448 0.770000 2.223000 3.696900 1.841000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.786000 16.647829 15.370669 14.707589 14.426629 14.278249
0.000100 -2.191740 10.113940 0.779846 2.411466 0.769000 2.253000 3.695700 1.806000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.862000 16.591829 15.301669 14.633589 14.349629 14.200249
0.000100 -2.191740 10.113940 0.779866 2.411473 0.769000 2.249000 3.696000 1.811000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.852000 16.596829 15.309669 14.643589 14.360629 14.211249
0.000100 -2.191740 10.113940 0.779871 2.411475 0.769000 2.255000 3.695800 1.804000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.868000 16.584829 15.294669 14.627589 14.343629 14.194249
0.000100 -2.191740 10.113940 0.779901 2.411487 0.768000 2.295000 3.694100 1.756000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.969000 16.513829 15.205669 14.529589 14.242629 14.090249
0.000100 -2.191740 10.113940 0.779932 2.411498 0.768000 2.338000 3.692400 1.707000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.076000 16.434829 15.108669 14.424589 14.134629 13.980249
