# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Sat Nov 15 21:20:15 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.018261 0.10000 8.17609 4.5484323502 2.6114646185    4.311  4.307  3.4912 -0.317    8  0.822  0.403   438.79   219.73   137.27   105.29    87.05  0 -4.48e-06      0.00 6.249e-01 3.568e-01 2.018e-03 3.681e-03 6.673e-03 -1.000 1.837e-02 -5.997 1.855 0.417 -1.216 -3.927 -5.307
0.018261 0.10000 8.17609 4.5484476089 2.6114647165    4.305  4.316  3.4898 -0.333    8  0.822  0.403   448.64   225.97   140.99   108.20    89.45  0 -4.96e-06      0.00 6.248e-01 3.568e-01 2.019e-03 3.681e-03 6.673e-03 -1.000 1.837e-02 -6.020 1.856 0.473 -1.179 -3.902 -5.300
0.018261 0.10000 8.17609 4.5484666824 2.6114648390    4.299  4.320  3.4891 -0.341    8  0.822  0.404   453.63   229.16   142.89   109.68    90.68  0 -5.22e-06      0.00 6.248e-01 3.568e-01 2.020e-03 3.681e-03 6.673e-03 -1.000 1.837e-02 -6.031 1.857 0.489 -1.174 -3.894 -5.299
0.018261 0.10000 8.17609 4.5484900475 2.6114649891    4.290  4.323  3.4885 -0.347    8  0.823  0.404   457.29   231.52   144.28   110.78    91.59  0 -5.41e-06      0.00 6.248e-01 3.568e-01 2.022e-03 3.681e-03 6.673e-03 -1.000 1.838e-02 -6.038 1.859 0.502 -1.170 -3.887 -5.297
0.018261 0.10000 8.17609 4.5484900475 2.6114649891    4.289  4.516  3.4617 -0.647    8  0.823  0.404   703.32   398.51   242.35   187.57   155.28  0 -4.05e-05      0.00 6.248e-01 3.568e-01 2.023e-03 3.681e-03 6.673e-03 -1.000 1.838e-02 -6.521 1.723 0.733 -1.205 -3.855 -5.457
0.018261 0.10000 8.17609 4.5484910011 2.6114649952    4.289  4.466  3.4687 -0.568    8  0.823  0.404   628.18   345.57   211.51   163.36   135.19  0 -2.39e-05      0.00 6.248e-01 3.568e-01 2.023e-03 3.681e-03 6.673e-03 -1.000 1.838e-02 -6.394 1.760 0.711 -1.184 -3.831 -5.392
0.018261 0.10000 8.17609 4.5484924316 2.6114650044    4.288  4.401  3.4777 -0.468    8  0.823  0.404   543.91   288.16   177.82   136.97   113.30  0 -1.22e-05      0.00 6.248e-01 3.568e-01 2.023e-03 3.681e-03 6.673e-03 -1.000 1.838e-02 -6.232 1.810 0.655 -1.161 -3.828 -5.329
0.018261 0.10000 8.17609 4.5484952927 2.6114650228    4.287  4.296  3.4922 -0.305    8  0.823  0.404   430.69   214.66   134.23   102.95    85.10  0 -4.09e-06      0.00 6.248e-01 3.568e-01 2.024e-03 3.681e-03 6.673e-03 -1.000 1.838e-02 -5.970 1.863 0.386 -1.234 -3.936 -5.302
0.018261 0.10000 8.17609 4.5485005379 2.6114650565    4.285  4.223  3.5023 -0.192    8  0.823  0.405   357.60   174.92   110.39    84.41    69.74  2 -1.91e-06      0.00 6.248e-01 3.568e-01 2.024e-03 3.681e-03 6.673e-03 -1.000 1.838e-02 -5.788 1.859 -0.051 -1.566 -4.121 -5.348
0.018261 0.10000 8.17609 4.5485072136 2.6114650994    4.282  4.264  3.4965 -0.256    8  0.823  0.405   401.42   196.43   123.32    94.46    78.06  0 -2.94e-06      0.00 6.248e-01 3.568e-01 2.025e-03 3.681e-03 6.673e-03 -1.000 1.838e-02 -5.890 1.864 0.209 -1.360 -4.013 -5.320
0.018261 0.10000 8.17609 4.5485172272 2.6114651637    4.278  4.297  3.4919 -0.308    8  0.823  0.405   431.99   215.49   134.72   103.34    85.42  0 -4.14e-06      0.00 6.248e-01 3.568e-01 2.027e-03 3.681e-03 6.673e-03 -1.000 1.838e-02 -5.971 1.866 0.400 -1.224 -3.927 -5.297
0.018261 0.10000 8.17609 4.5485301018 2.6114652464    4.273  4.316  3.4891 -0.338    8  0.823  0.405   451.37   227.78   142.04   109.05    90.15  0 -5.07e-06      0.00 6.248e-01 3.569e-01 2.028e-03 3.681e-03 6.673e-03 -1.000 1.838e-02 -6.019 1.866 0.496 -1.165 -3.885 -5.288
0.018261 0.10000 8.17609 4.5485463142 2.6114653505    4.267  4.325  3.4878 -0.354    8  0.824  0.405   461.11   234.02   145.75   111.95    92.55  0  -5.6e-06      0.00 6.247e-01 3.569e-01 2.029e-03 3.681e-03 6.673e-03 -1.000 1.839e-02 -6.042 1.866 0.523 -1.159 -3.873 -5.289
0.018261 0.10000 8.17609 4.5485658646 2.6114654761    4.259  4.329  3.4870 -0.361    8  0.824  0.406   465.91   237.12   147.59   113.39    93.74  0 -5.87e-06      0.00 6.247e-01 3.569e-01 2.030e-03 3.681e-03 6.672e-03 -1.000 1.839e-02 -6.051 1.867 0.538 -1.154 -3.865 -5.288
0.018261 0.10000 8.17609 4.5485901833 2.6114656323    4.249  4.331  3.4865 -0.367    8  0.824  0.406   469.29   239.32   148.89   114.41    94.59  0 -6.06e-06      0.00 6.247e-01 3.569e-01 2.031e-03 3.680e-03 6.672e-03 -1.000 1.839e-02 -6.057 1.870 0.551 -1.149 -3.857 -5.285
0.018261 0.10000 8.17609 4.5485901833 2.6114656323    4.248  4.524  3.4595 -0.668    8  0.824  0.408   722.23   412.55   250.45   194.00   160.61  0 -4.55e-05      0.00 6.247e-01 3.569e-01 2.039e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -6.540 1.730 0.758 -1.190 -3.844 -5.458
0.018261 0.10000 8.17609 4.5485911369 2.6114656384    4.248  4.474  3.4665 -0.590    8  0.824  0.408   645.88   358.25   218.87   169.19   140.02  0  -2.7e-05      0.00 6.247e-01 3.569e-01 2.039e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -6.415 1.769 0.738 -1.171 -3.820 -5.394
0.018261 0.10000 8.17609 4.5485925674 2.6114656476    4.247  4.409  3.4755 -0.489    8  0.824  0.408   559.35   298.74   184.01   141.86   117.35  0 -1.38e-05      0.00 6.247e-01 3.569e-01 2.040e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -6.253 1.816 0.689 -1.146 -3.808 -5.324
0.018261 0.10000 8.17609 4.5485959053 2.6114656690    4.246  4.305  3.4901 -0.327    8  0.825  0.408   443.26   222.68   138.99   106.69    88.19  0 -4.64e-06      0.00 6.247e-01 3.570e-01 2.040e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -5.992 1.877 0.489 -1.159 -3.881 -5.276
0.018261 0.10000 8.17609 4.5486011505 2.6114657027    4.243  4.232  3.5003 -0.213    8  0.825  0.408   371.93   181.18   114.14    87.35    72.17  2 -2.16e-06      0.00 6.246e-01 3.570e-01 2.041e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -5.809 1.876 0.067 -1.463 -4.066 -5.322
0.018261 0.10000 8.17609 4.5486087799 2.6114657517    4.240  4.272  3.4945 -0.277    8  0.825  0.408   412.59   203.41   127.47    97.73    80.76  0 -3.32e-06      0.00 6.246e-01 3.570e-01 2.042e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -5.911 1.878 0.307 -1.286 -3.961 -5.295
0.018261 0.10000 8.17609 4.5486187935 2.6114658160    4.235  4.304  3.4899 -0.328    8  0.825  0.408   443.62   222.93   139.13   106.81    88.29  0 -4.65e-06      0.00 6.246e-01 3.570e-01 2.043e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -5.991 1.881 0.496 -1.153 -3.876 -5.272
0.018261 0.10000 8.17609 4.5486326218 2.6114659048    4.229  4.323  3.4872 -0.358    8  0.825  0.408   463.17   235.44   146.57   112.62    93.10  0 -5.68e-06      0.00 6.246e-01 3.570e-01 2.044e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -6.038 1.878 0.547 -1.144 -3.854 -5.276
0.018261 0.10000 8.17609 4.5486493111 2.6114660120    4.222  4.332  3.4858 -0.373    8  0.826  0.409   472.96   241.76   150.32   115.55    95.53  0 -6.26e-06      0.00 6.246e-01 3.570e-01 2.045e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -6.059 1.878 0.574 -1.137 -3.841 -5.275
0.018261 0.10000 8.17609 4.5486707687 2.6114661498    4.212  4.335  3.4851 -0.380    8  0.826  0.409   477.72   244.87   152.16   117.00    96.73  0 -6.55e-06      0.00 6.246e-01 3.570e-01 2.045e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -6.068 1.880 0.590 -1.132 -3.833 -5.273
0.018261 0.10000 8.17609 4.5486960411 2.6114663121    4.201  4.337  3.4846 -0.386    8  0.826  0.409   481.04   247.06   153.45   118.02    97.57  0 -6.75e-06      0.00 6.246e-01 3.570e-01 2.045e-03 3.680e-03 6.672e-03 -1.000 1.840e-02 -6.073 1.883 0.603 -1.126 -3.825 -5.270
0.018261 0.10000 8.17609 4.5486960411 2.6114663121    4.200  4.530  3.4573 -0.688    8  0.826  0.412   740.69   426.51   258.47   200.40   165.90  0 -5.07e-05      0.00 6.245e-01 3.571e-01 2.064e-03 3.679e-03 6.671e-03 -1.000 1.842e-02 -6.556 1.739 0.783 -1.166 -3.833 -5.459
0.018261 0.10000 8.17609 4.5486969948 2.6114663183    4.200  4.481  3.4643 -0.611    8  0.826  0.412   663.28   370.93   226.20   175.02   144.85  0 -3.03e-05      0.00 6.245e-01 3.571e-01 2.064e-03 3.679e-03 6.671e-03 -1.000 1.842e-02 -6.433 1.780 0.767 -1.155 -3.805 -5.392
0.018261 0.10000 8.17609 4.5486984253 2.6114663274    4.199  4.417  3.4733 -0.510    8  0.826  0.412   574.57   309.33   190.19   146.76   121.40  0 -1.55e-05      0.00 6.245e-01 3.571e-01 2.064e-03 3.679e-03 6.671e-03 -1.000 1.842e-02 -6.272 1.823 0.725 -1.131 -3.786 -5.317
0.018261 0.10000 8.17609 4.5487017632 2.6114663489    4.197  4.313  3.4879 -0.348    8  0.827  0.413   455.76   230.76   143.76   110.46    91.31  0 -5.24e-06      0.00 6.245e-01 3.571e-01 2.064e-03 3.679e-03 6.671e-03 -1.000 1.842e-02 -6.012 1.890 0.544 -1.134 -3.848 -5.262
0.018261 0.10000 8.17609 4.5487070084 2.6114663826    4.195  4.239  3.4983 -0.233    8  0.827  0.413   386.22   187.46   117.88    90.30    74.61  2 -2.43e-06      0.00 6.245e-01 3.571e-01 2.065e-03 3.679e-03 6.671e-03 -1.000 1.842e-02 -5.827 1.892 0.168 -1.382 -4.013 -5.296
0.018261 0.10000 8.17609 4.5487151146 2.6114664346    4.191  4.280  3.4925 -0.297    8  0.827  0.413   423.71   210.43   131.64   101.01    83.48  0 -3.72e-06      0.00 6.245e-01 3.571e-01 2.065e-03 3.679e-03 6.671e-03 -1.000 1.843e-02 -5.929 1.895 0.408 -1.208 -3.905 -5.267
0.018261 0.10000 8.17609 4.5487256050 2.6114665020    4.185  4.311  3.4879 -0.348    8  0.827  0.413   455.20   230.43   143.55   110.31    91.18  0  -5.2e-06      0.00 6.245e-01 3.571e-01 2.066e-03 3.679e-03 6.671e-03 -1.000 1.843e-02 -6.008 1.894 0.549 -1.130 -3.843 -5.258
0.018261 0.10000 8.17609 4.5487394333 2.6114665908    4.178  4.329  3.4852 -0.378    8  0.827  0.413   474.97   243.18   151.13   116.23    96.09  0 -6.33e-06      0.00 6.245e-01 3.571e-01 2.066e-03 3.679e-03 6.671e-03 -1.000 1.843e-02 -6.054 1.892 0.601 -1.119 -3.820 -5.260
0.018261 0.10000 8.17609 4.5487570763 2.6114667041    4.170  4.338  3.4838 -0.393    8  0.828  0.413   484.84   249.63   154.94   119.22    98.56  0 -6.96e-06      0.00 6.245e-01 3.571e-01 2.066e-03 3.679e-03 6.671e-03 -1.000 1.843e-02 -6.074 1.892 0.628 -1.112 -3.806 -5.259
0.018261 0.10000 8.17609 4.5487785339 2.6114668419    4.159  4.341  3.4831 -0.400    8  0.828  0.413   489.68   252.82   156.83   120.70    99.79  0 -7.28e-06      0.00 6.245e-01 3.571e-01 2.066e-03 3.679e-03 6.671e-03 -1.000 1.843e-02 -6.083 1.895 0.645 -1.106 -3.797 -5.255
0.018261 0.10000 8.17609 4.5488047600 2.6114670103    4.146  4.343  3.4825 -0.405    8  0.828  0.413   493.09   255.10   158.17   121.76   100.67  0 -7.51e-06      0.00 6.245e-01 3.571e-01 2.064e-03 3.679e-03 6.671e-03 -1.000 1.842e-02 -6.088 1.896 0.658 -1.101 -3.788 -5.252
0.018261 0.10000 8.17609 4.5488047600 2.6114670103    4.145  4.536  3.4551 -0.708    8  0.828  0.418   759.55   441.04   266.80   207.06   171.41  0 -5.64e-05      0.00 6.243e-01 3.573e-01 2.093e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -6.571 1.753 0.812 -1.138 -3.820 -5.458
0.018261 0.10000 8.17609 4.5488057137 2.6114670165    4.145  4.487  3.4620 -0.632    8  0.828  0.418   681.10   384.14   233.82   181.10   149.87  0 -3.39e-05      0.00 6.243e-01 3.573e-01 2.093e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -6.449 1.790 0.797 -1.138 -3.788 -5.388
0.018261 0.10000 8.17609 4.5488071442 2.6114670257    4.144  4.423  3.4711 -0.531    8  0.828  0.418   590.19   320.37   196.61   151.87   125.63  0 -1.74e-05      0.00 6.243e-01 3.573e-01 2.093e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -6.288 1.831 0.761 -1.114 -3.763 -5.308
0.018261 0.10000 8.17609 4.5488104820 2.6114670471    4.142  4.320  3.4857 -0.370    8  0.828  0.418   468.61   239.17   148.72   114.38    94.55  0 -5.91e-06      0.00 6.243e-01 3.573e-01 2.093e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -6.030 1.905 0.603 -1.108 -3.811 -5.245
0.018261 0.10000 8.17609 4.5488162041 2.6114670838    4.139  4.246  3.4962 -0.254    8  0.829  0.418   397.23   193.98   121.76    93.36    77.13  0 -2.73e-06      0.00 6.243e-01 3.573e-01 2.094e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -5.844 1.910 0.272 -1.301 -3.955 -5.267
0.018261 0.10000 8.17609 4.5488238335 2.6114671328    4.135  4.286  3.4904 -0.318    8  0.829  0.419   435.09   217.71   135.94   104.42    86.29  0 -4.18e-06      0.00 6.243e-01 3.573e-01 2.094e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -5.945 1.915 0.515 -1.128 -3.846 -5.236
0.018261 0.10000 8.17609 4.5488343239 2.6114672002    4.129  4.317  3.4858 -0.368    8  0.829  0.419   467.06   238.20   148.13   113.94    94.18  0 -5.81e-06      0.00 6.243e-01 3.573e-01 2.094e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -6.023 1.910 0.606 -1.103 -3.806 -5.240
0.018261 0.10000 8.17609 4.5488481522 2.6114672890    4.121  4.335  3.4831 -0.398    8  0.829  0.419   486.99   251.19   155.83   119.96    99.17  0 -7.05e-06      0.00 6.243e-01 3.573e-01 2.094e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -6.067 1.908 0.659 -1.092 -3.782 -5.240
0.018261 0.10000 8.17609 4.5488657951 2.6114674023    4.111  4.343  3.4817 -0.412    8  0.829  0.419   496.94   257.75   159.70   123.00   101.69  0 -7.74e-06      0.00 6.243e-01 3.573e-01 2.094e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -6.088 1.903 0.682 -1.087 -3.769 -5.239
0.018261 0.10000 8.17609 4.5488877296 2.6114675432    4.099  4.346  3.4810 -0.420    8  0.830  0.418   501.83   261.02   161.63   124.52   102.95  0 -8.08e-06      0.00 6.243e-01 3.573e-01 2.093e-03 3.678e-03 6.670e-03 -1.000 1.846e-02 -6.096 1.903 0.697 -1.082 -3.759 -5.236
0.018261 0.10000 8.17609 4.5489139557 2.6114677116    4.084  4.348  3.4804 -0.425    8  0.830  0.418   505.30   263.37   163.00   125.61   103.85  0 -8.32e-06      0.00 6.243e-01 3.572e-01 2.090e-03 3.678e-03 6.670e-03 -1.000 1.845e-02 -6.100 1.905 0.711 -1.075 -3.750 -5.231
0.018261 0.10000 8.17609 4.5489139557 2.6114677116    4.084  4.541  3.4528 -0.729    8  0.830  0.425   778.66   456.08   275.38   213.94   177.11  0 -6.26e-05      0.00 6.241e-01 3.574e-01 2.128e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -6.583 1.767 0.845 -1.106 -3.802 -5.453
0.018261 0.10000 8.17609 4.5489149094 2.6114677177    4.083  4.493  3.4597 -0.653    8  0.830  0.425   699.16   397.79   241.67   187.37   155.06  0 -3.79e-05      0.00 6.241e-01 3.574e-01 2.128e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -6.462 1.804 0.832 -1.115 -3.768 -5.381
0.018261 0.10000 8.17609 4.5489163399 2.6114677269    4.082  4.429  3.4688 -0.553    8  0.830  0.426   606.05   331.78   203.22   157.14   129.98  0 -1.94e-05      0.00 6.241e-01 3.574e-01 2.128e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -6.302 1.844 0.799 -1.094 -3.740 -5.300
0.018261 0.10000 8.17609 4.5489201546 2.6114677514    4.080  4.326  3.4834 -0.392    8  0.830  0.426   481.68   247.85   153.81   118.43    97.89  0 -6.65e-06      0.00 6.241e-01 3.574e-01 2.129e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -6.045 1.923 0.667 -1.077 -3.769 -5.224
0.018261 0.10000 8.17609 4.5489253998 2.6114677851    4.077  4.251  3.4940 -0.275    8  0.831  0.426   407.93   200.69   125.73    96.51    79.74  0 -3.06e-06      0.00 6.241e-01 3.574e-01 2.129e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -5.859 1.932 0.382 -1.215 -3.893 -5.233
0.018261 0.10000 8.17609 4.5489335060 2.6114678371    4.072  4.292  3.4882 -0.339    8  0.831  0.426   446.69   225.23   140.37   107.94    89.20  0 -4.67e-06      0.00 6.241e-01 3.574e-01 2.129e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -5.959 1.933 0.584 -1.089 -3.802 -5.214
0.018261 0.10000 8.17609 4.5489439964 2.6114679045    4.065  4.322  3.4836 -0.389    8  0.831  0.426   479.14   246.24   152.85   117.69    97.28  0 -6.47e-06      0.00 6.241e-01 3.574e-01 2.129e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -6.036 1.929 0.669 -1.072 -3.765 -5.218
0.018261 0.10000 8.17609 4.5489583015 2.6114679963    4.056  4.340  3.4809 -0.418    8  0.831  0.426   499.31   259.52   160.70   123.84   102.38  0 -7.83e-06      0.00 6.241e-01 3.574e-01 2.129e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -6.079 1.919 0.715 -1.065 -3.742 -5.218
0.018261 0.10000 8.17609 4.5489764214 2.6114681127    4.045  4.348  3.4795 -0.432    8  0.831  0.426   509.38   266.23   164.66   126.96   104.95  0 -8.58e-06      0.00 6.241e-01 3.574e-01 2.128e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -6.099 1.915 0.736 -1.060 -3.731 -5.218
0.018261 0.10000 8.17609 4.5489988327 2.6114682566    4.031  4.351  3.4788 -0.440    8  0.832  0.425   514.38   269.62   166.64   128.53   106.25  0 -8.96e-06      0.00 6.241e-01 3.574e-01 2.127e-03 3.677e-03 6.669e-03 -1.000 1.849e-02 -6.106 1.915 0.747 -1.056 -3.724 -5.217
0.018261 0.10000 8.17609 4.5490255356 2.6114684281    4.015  4.352  3.4782 -0.446    8  0.832  0.425   517.96   272.08   168.08   129.67   107.20  0 -9.23e-06      0.00 6.241e-01 3.574e-01 2.124e-03 3.677e-03 6.670e-03 -1.000 1.849e-02 -6.110 1.918 0.758 -1.050 -3.717 -5.214
0.018261 0.10000 8.17609 4.5490255356 2.6114684281    4.015  4.545  3.4503 -0.750    8  0.832  0.434   779.58    -1.00    -1.00    -1.00    -1.00  0 -6.95e-05      0.00 6.239e-01 3.576e-01 2.172e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -6.593 1.784 0.882 -1.070 -3.781 -5.445
0.018261 0.10000 8.17609 4.5490264893 2.6114684342    4.014  4.498  3.4572 -0.675    8  0.832  0.434   717.92   412.27   249.97   194.03   160.56  0 -4.23e-05      0.00 6.239e-01 3.576e-01 2.172e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -6.474 1.820 0.868 -1.080 -3.748 -5.375
0.018261 0.10000 8.17609 4.5490283966 2.6114684464    4.013  4.434  3.4663 -0.575    8  0.832  0.434   622.51   343.84   210.19   162.72   134.59  0 -2.18e-05      0.00 6.239e-01 3.576e-01 2.172e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -6.315 1.864 0.838 -1.069 -3.717 -5.291
0.018261 0.10000 8.17609 4.5490317345 2.6114684679    4.010  4.332  3.4810 -0.414    8  0.832  0.434   495.24   257.00   159.17   122.70   101.42  0 -7.48e-06      0.00 6.239e-01 3.576e-01 2.173e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -6.059 1.937 0.731 -1.047 -3.724 -5.200
0.018261 0.10000 8.17609 4.5490369797 2.6114685016    4.006  4.257  3.4918 -0.297    8  0.833  0.434   419.03   207.75   129.91    99.83    82.47  0 -3.43e-06      0.00 6.239e-01 3.576e-01 2.173e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -5.871 1.957 0.500 -1.123 -3.824 -5.195
0.018261 0.10000 8.17609 4.5490450859 2.6114685536    4.001  4.296  3.4859 -0.361    8  0.833  0.434   458.79   233.18   145.05   111.66    92.27  0 -5.23e-06      0.00 6.239e-01 3.575e-01 2.173e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -5.971 1.954 0.651 -1.056 -3.758 -5.190
0.018261 0.10000 8.17609 4.5490560532 2.6114686240    3.993  4.327  3.4813 -0.410    8  0.833  0.434   491.80   254.79   157.85   121.68   100.57  0 -7.22e-06      0.00 6.239e-01 3.575e-01 2.173e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -6.047 1.946 0.734 -1.040 -3.719 -5.192
0.018261 0.10000 8.17609 4.5490703583 2.6114687159    3.983  4.344  3.4786 -0.439    8  0.833  0.434   512.28   268.42   165.89   128.00   105.80  0 -8.72e-06      0.00 6.239e-01 3.575e-01 2.173e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -6.089 1.933 0.767 -1.037 -3.704 -5.198
0.018261 0.10000 8.17609 4.5490884781 2.6114688322    3.970  4.351  3.4772 -0.454    8  0.833  0.434   522.58   275.38   169.98   131.22   108.47  0 -9.55e-06      0.00 6.239e-01 3.575e-01 2.172e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -6.108 1.930 0.784 -1.034 -3.697 -5.200
0.018261 0.10000 8.17609 4.5491104126 2.6114689731    3.954  4.354  3.4764 -0.462    8  0.834  0.434   527.80   278.97   172.09   132.89   109.85  0 -9.97e-06      0.00 6.239e-01 3.575e-01 2.170e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -6.115 1.932 0.797 -1.028 -3.689 -5.198
0.018261 0.10000 8.17609 4.5491375923 2.6114691476    3.935  4.355  3.4758 -0.468    8  0.834  0.433   531.66   281.67   173.66   134.14   110.88  0 -1.03e-05      0.00 6.239e-01 3.575e-01 2.167e-03 3.676e-03 6.668e-03 -1.000 1.854e-02 -6.119 1.937 0.810 -1.021 -3.680 -5.194
0.018261 0.10000 8.17609 4.5491375923 2.6114691476    3.934  4.549  3.4476 -0.774    8  0.834  0.445   771.71    -1.00    -1.00    -1.00    -1.00  0 -7.76e-05      0.00 6.237e-01 3.577e-01 2.226e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -6.602 1.799 0.924 -1.018 -3.758 -5.438
0.018261 0.10000 8.17609 4.5491385460 2.6114691537    3.934  4.502  3.4544 -0.699    8  0.834  0.445   738.20   428.30   259.12   201.40   166.65  0 -4.75e-05      0.00 6.237e-01 3.577e-01 2.226e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -6.484 1.847 0.912 -1.039 -3.724 -5.366
0.018261 0.10000 8.17609 4.5491399765 2.6114691629    3.932  4.438  3.4636 -0.599    8  0.834  0.445   640.33   357.19   217.87   168.89   139.69  0 -2.45e-05      0.00 6.237e-01 3.577e-01 2.226e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -6.325 1.892 0.887 -1.038 -3.688 -5.279
0.018261 0.10000 8.17609 4.5491437912 2.6114691874    3.929  4.336  3.4784 -0.438    8  0.834  0.445   509.95   267.09   165.06   127.40   105.30  0 -8.46e-06      0.00 6.237e-01 3.577e-01 2.226e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -6.071 1.952 0.790 -1.016 -3.683 -5.177
0.018261 0.10000 8.17609 4.5491490364 2.6114692211    3.925  4.261  3.4893 -0.320    8  0.834  0.445   431.12   215.55   134.49   103.49    85.49  0 -3.86e-06      0.00 6.237e-01 3.577e-01 2.227e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -5.882 1.986 0.617 -1.038 -3.755 -5.155
0.018261 0.10000 8.17609 4.5491566658 2.6114692701    3.919  4.301  3.4834 -0.384    8  0.835  0.445   471.94   241.97   150.19   115.77    95.66  0 -5.88e-06      0.00 6.237e-01 3.577e-01 2.227e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -5.982 1.980 0.728 -1.016 -3.706 -5.160
0.018261 0.10000 8.17609 4.5491676331 2.6114693405    3.910  4.330  3.4788 -0.433    8  0.835  0.445   505.56   264.24   163.36   126.10   104.21  0  -8.1e-06      0.00 6.237e-01 3.577e-01 2.227e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -6.056 1.962 0.795 -1.007 -3.675 -5.167
0.018261 0.10000 8.17609 4.5491819382 2.6114694323    3.898  4.347  3.4761 -0.462    8  0.835  0.445   526.38   278.28   171.63   132.59   109.59  0 -9.76e-06      0.00 6.237e-01 3.577e-01 2.226e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -6.098 1.952 0.821 -1.006 -3.666 -5.177
0.018261 0.10000 8.17609 4.5491995811 2.6114695456    3.884  4.355  3.4746 -0.477    8  0.835  0.445   536.91   285.50   175.86   135.93   112.36  0 -1.07e-05      0.00 6.237e-01 3.577e-01 2.225e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -6.117 1.952 0.840 -1.000 -3.657 -5.178
0.018261 0.10000 8.17609 4.5492215157 2.6114696864    3.866  4.357  3.4738 -0.485    8  0.836  0.445   542.37   289.31   178.08   137.70   113.82  0 -1.12e-05      0.00 6.237e-01 3.577e-01 2.223e-03 3.675e-03 6.667e-03 -1.000 1.860e-02 -6.123 1.956 0.855 -0.993 -3.648 -5.174
